created_at,id,text,mentions,hashtags,screen_name,name,user_location,user_friends_count,user_followers_count,user_tweet_count,lat,lon,place_name
Tue Apr 24 13:39:35 +0000 2018,988774458029694976,@DonovanGoliath @SamsungMobileSA When you realize its to late to avoid that pothole  #GalaxyS9  #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji']",moodleyreo5,Reoni Moodley,"Durban, South Africa",552,165,2024,,,
Tue Apr 24 13:40:27 +0000 2018,988774675810484225,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",KiaraCedeo4,Kiara Cedeño,Ecuador,35,32,202,,,
Tue Apr 24 13:40:50 +0000 2018,988774772531187714,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",vikicr1,viki cr,,186,68,8395,,,
Tue Apr 24 13:41:14 +0000 2018,988774870115897350,@DonovanGoliath @SamsungMobileSA When your boss says you must work on a public holiday  #GalaxyS9  #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji']",moodleyreo5,Reoni Moodley,"Durban, South Africa",553,165,2025,,,
Tue Apr 24 13:41:16 +0000 2018,988774880970715136,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Debiithaa,Debora Leiva,"Santiago, Chile",336,89,3080,,,
Tue Apr 24 13:41:22 +0000 2018,988774903833878529,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Pauuuuu_u,paula salvador💖,granada,492,1053,45319,,,
Tue Apr 24 13:41:40 +0000 2018,988774978538692611,Es tagad zinu cik drošības risinājumus piedāvā Samsung Knox un piedalos Samsung Galaxy S9+ izspēlē! #galaxys9… https://t.co/AUjdo1Ayrv,,[u'galaxys9'],Daverotique,Dāvis,,4,0,4,,,
Tue Apr 24 13:41:59 +0000 2018,988775059945869312,RT @gadgetstouse: #GTUComparison #HuaweiP20Pro Vs Samsung #GalaxyS9Plus: Specs and features comparison: https://t.co/sObaJFbz0C https://t.c…,[u'gadgetstouse'],"[u'GTUComparison', u'HuaweiP20Pro', u'GalaxyS9Plus']",RoyalrexT,royalrex Tanwar,"Jodhpur, India",18,4,244,,,
Tue Apr 24 13:42:40 +0000 2018,988775231731961856,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",conchi2720,Conchi Gil,Badajoz (España),427,494,30522,,,
Tue Apr 24 13:42:50 +0000 2018,988775275113611264,"Opens email : we regret to infor...

Me: https://t.co/phmBRjvX0w",,,BobStake_,Sphiwe Bobo Kubheka,"Welkom, South Africa",1860,3748,51722,,,
Tue Apr 24 13:42:56 +0000 2018,988775298958315521,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Javiboxxe,JAVIMUSIC,,20,17,9293,,,
Tue Apr 24 13:43:33 +0000 2018,988775452495040513,Es tagad zinu cik drošības risinājumus piedāvā Samsung Knox un piedalos Samsung Galaxy S9+ izspēlē! #galaxys9… https://t.co/uvJEU9MtjS,,[u'galaxys9'],Modris55555,Modris,,29,1,9,,,
Tue Apr 24 13:44:05 +0000 2018,988775589078339585,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",SilF_V_,Sil...,,715,197,1658,,,
Tue Apr 24 13:44:21 +0000 2018,988775657332248576,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Anaa_131,Ana Cáceres 👑,,281,373,11949,,,
Tue Apr 24 13:44:27 +0000 2018,988775682124677121,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",__MZEEZOLYT__,ONE OF A KIND💕,"[Pretoria,SouthAfrica][Duduza]",3038,1199,2610,,,
Tue Apr 24 13:44:29 +0000 2018,988775689460637696,Samsung #GalaxyS7 / S7 Edge : la mise à jour Android Oreo repoussée. #GalaxyS9 ou S8 là il y a Oreo 8.0  https://t.co/kDzorZwfie,,"[u'GalaxyS7', u'GalaxyS9']",simiot,Franck,"Nice, France",2941,3470,7255,,,
Tue Apr 24 13:44:37 +0000 2018,988775723400925184,"Not happy with Samsung Galaxy S9? This might interest you

#GalaxyS9 #Smartphones 

https://t.co/iTuUTvachQ",,"[u'GalaxyS9', u'Smartphones']",ibtimes_india,IBTimes India,India,21,15559,113266,,,
Tue Apr 24 13:45:03 +0000 2018,988775831601377285,when you try to defend your girl but you're also frightened. https://t.co/uHea3ZHDPz,,,BobStake_,Sphiwe Bobo Kubheka,"Welkom, South Africa",1860,3748,51723,,,
Tue Apr 24 13:45:31 +0000 2018,988775948383412226,@DonovanGoliath @SamsungMobileSA When you get home to see your brother eating your food that you've been waiting to… https://t.co/A6ia4JW4o5,"[u'DonovanGoliath', u'SamsungMobileSA']",,moodleyreo5,Reoni Moodley,"Durban, South Africa",553,165,2026,,,
Tue Apr 24 13:45:40 +0000 2018,988775987797110784,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",albertiper,Iker Jose peralta,cuernavaca  Morelos ,3305,639,7763,,,
Tue Apr 24 13:46:03 +0000 2018,988776085423906816,@DonovanGoliath @SamsungMobileSA “Behind every successful man is a woman who is very confused.”  #GalaxyS9  #ARemoji  #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Maradalona,Redewaan Williams,Cape Town,643,1314,20175,,,
Tue Apr 24 13:46:12 +0000 2018,988776119842365442,"Me: I'm not afraid of lightning

*lightning strikes*

Me: https://t.co/uHea3ZHDPz",,,BobStake_,Sphiwe Bobo Kubheka,"Welkom, South Africa",1860,3748,51724,,,
Tue Apr 24 13:46:29 +0000 2018,988776191669792768,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",jaredreddy17,IG: jaredreddy12,in the direction of CHRIST!!,818,1073,13632,,,
Tue Apr 24 13:46:50 +0000 2018,988776282430337024,@DonovanGoliath @SamsungMobileSA #GalaxyS9  #ARemoji  #GetAGalaxyS9 “You can’t blame me – I was born a pessimist. M… https://t.co/38uicdVSIP,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Maradalona,Redewaan Williams,Cape Town,643,1314,20176,,,
Tue Apr 24 13:47:02 +0000 2018,988776330950004736,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",a_m_mella,mella,KwaZulu-Natal ;S.A,136,60,211,,,
Tue Apr 24 13:47:38 +0000 2018,988776479755513856,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],setivovo,Tefo Sekwite,South Africa,367,34,399,,,
Tue Apr 24 13:47:50 +0000 2018,988776531144134656,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",asimno42,Asim No,,3115,904,15864,,,
Tue Apr 24 13:48:07 +0000 2018,988776605492400128,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",good_heavens00,John Haigh,The Lost Planet,2647,2513,41315,,,
Tue Apr 24 13:48:28 +0000 2018,988776692045889542,"RT @TechlineHD: Samsung Galaxy S9+ giveaway! There is still plenty of time to enter:

https://t.co/mQlCU133B4

#samsung #galaxy #withGalaxy…",[u'TechlineHD'],"[u'samsung', u'galaxy', u'withGalaxy']",jbpcrazy,Richa,"Delhi, India",1539,306,14204,,,
Tue Apr 24 13:48:46 +0000 2018,988776765576409088,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",AnaSolepaz,Anabella Paz,"Buenos Aires, Argentina",1708,924,104812,,,
Tue Apr 24 13:48:53 +0000 2018,988776795364261888,Quieroooo ganaaaar ese #GalaxyS9 Me encantaaa!!! Es HELSINKI de La Casa de Papeel 😍😍😍 por fa quiero ganaaar!! Yo ta… https://t.co/TOhPkBRvxp,,[u'GalaxyS9'],heybarbiii,Bárbara Araya,chile,855,242,2872,,,
Tue Apr 24 13:49:01 +0000 2018,988776831078744065,RT @gadgetstouse: #GTUComparison #HuaweiP20Pro Vs Samsung #GalaxyS9Plus: Specs and features comparison: https://t.co/sObaJFbz0C https://t.c…,[u'gadgetstouse'],"[u'GTUComparison', u'HuaweiP20Pro', u'GalaxyS9Plus']",shinuglobal,Shinu P Thambi,"Kerala,India",380,133,9061,,,
Tue Apr 24 13:49:07 +0000 2018,988776853996531712,Es tagad zinu cik drošības risinājumus piedāvā Samsung Knox un piedalos Samsung Galaxy S9+ izspēlē! #galaxys9… https://t.co/LjKwrVbcRK,,[u'galaxys9'],deivs001,Dāvids Kūma,Latvia,284,458,137,,,
Tue Apr 24 13:49:22 +0000 2018,988776916319703040,RT @SamsungMobileSA: #ChooseDay is all about having choices! Choose your adventure and capture it on the #GalaxyS9 and S9+. Take a look: ht…,[u'SamsungMobileSA'],"[u'ChooseDay', u'GalaxyS9']",__MZEEZOLYT__,ONE OF A KIND💕,"[Pretoria,SouthAfrica][Duduza]",3038,1200,2612,,,
Tue Apr 24 13:49:42 +0000 2018,988777000834809858,"RT @TechlineHD: Samsung Galaxy S9+ giveaway! There is still plenty of time to enter:

https://t.co/mQlCU133B4

#samsung #galaxy #withGalaxy…",[u'TechlineHD'],"[u'samsung', u'galaxy', u'withGalaxy']",Dhyani1811,Rohit Dhyani,"Delhi, India",3442,13303,415121,,,
Tue Apr 24 13:50:08 +0000 2018,988777109207339009,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Sandra_Alboran,BëRŁíŇ,,1622,1172,16811,,,
Tue Apr 24 13:50:21 +0000 2018,988777163871674368,@SamsungMobileSA @DonovanGoliath #GalaxyS9  #ARemoji  #GetAGalaxyS9 #ChooseDay  #GalaxyS9Plus “You can’t blame me –… https://t.co/KFxNV1A1Q2,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'ChooseDay', u'GalaxyS9Plus']",Maradalona,Redewaan Williams,Cape Town,643,1314,20177,,,
Tue Apr 24 13:51:36 +0000 2018,988777480000589824,@DonovanGoliath @SamsungMobileSA #GalaxyS9  #ARemoji #GetAGalaxyS9 “Never argue with idiots. They will only drag yo… https://t.co/OHZAjjmWJB,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Maradalona,Redewaan Williams,Cape Town,643,1314,20178,,,
Tue Apr 24 13:52:40 +0000 2018,988777747244777473,Es tagad zinu cik drošības risinājumus piedāvā Samsung Knox un piedalos Samsung Galaxy S9+ izspēlē! #galaxys9… https://t.co/OQDiH0s9Mc,,[u'galaxys9'],rinzon,rinzon,"Latvia, Valdlauči",213,13,756,,,
Tue Apr 24 13:52:41 +0000 2018,988777751812259840,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",EvaMKawasaki,Eva M Kawasaki,,1009,580,19682,,,
Tue Apr 24 13:53:27 +0000 2018,988777945996161025,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",MartiAlbiach,Raquel pablete,,117,142,5673,,,
Tue Apr 24 13:53:44 +0000 2018,988778017731371008,"RT @MobileTimeIRL: Competition Time!! We are back with another AMAZING giveaway this week. The fab GALAXY S9 Plus! 

All you have to do is…",[u'MobileTimeIRL'],,Karenroy123,Karen smith,,1436,126,8603,,,
Tue Apr 24 13:53:51 +0000 2018,988778044499398656,RT @SamsungSA: Peace of mind comes standard with the #GalaxyS9 iris scanner.  👀 This is what @KatlegoMaboe from the @expressoshow thought a…,"[u'SamsungSA', u'KatlegoMaboe', u'expressoshow']",[u'GalaxyS9'],__MZEEZOLYT__,ONE OF A KIND💕,"[Pretoria,SouthAfrica][Duduza]",3038,1200,2613,,,
Tue Apr 24 13:53:51 +0000 2018,988778048362250240,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],TallTravi,Travi Tall,MP kwagga a,564,137,324,,,
Tue Apr 24 13:54:05 +0000 2018,988778103739645952,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",ClaudiaAlboran2,P R O M E T O 🍀,En Saturno 💫,536,1205,19794,,,
Tue Apr 24 13:54:51 +0000 2018,988778299689185281,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",PabloAlboranTR,Pablo Alborán Turkey,"İstanbul, Türkiye",252,308,13126,,,
Tue Apr 24 13:55:18 +0000 2018,988778410074927104,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",aandrss09_,Ανδρεα,"A Coruña, Galicia",359,119,15794,,,
Tue Apr 24 13:55:24 +0000 2018,988778435534295040,"RT @Samsung: How simple gestures can become meaningful actions #GalaxyS9 #Intuitive #UX
https://t.co/XmAq4hOutE",[u'Samsung'],"[u'GalaxyS9', u'Intuitive', u'UX']",MichaelSamsung2,Michael Samsung,,2,2,44,,,
Tue Apr 24 13:57:22 +0000 2018,988778930378194944,RT @gadgetstouse: #GTUComparison #HuaweiP20Pro Vs Samsung #GalaxyS9Plus: Specs and features comparison: https://t.co/sObaJFbz0C https://t.c…,[u'gadgetstouse'],"[u'GTUComparison', u'HuaweiP20Pro', u'GalaxyS9Plus']",Arya5113_,Arya Bhanushali,raipur Chhattisgarh,3,0,4029,,,
Tue Apr 24 13:58:00 +0000 2018,988779089904525313,"Turquoise 
#aerialsilks #aerialist #aerialdance #silks #park #samsungs9 #miamibeach en Miami… https://t.co/xb7gWtxzeu",,"[u'aerialsilks', u'aerialist', u'aerialdance', u'silks', u'park', u'samsungs9', u'miamibeach']",DaneMonsalve,Danessa Monsalve,Estados Unidos,139,64,3542,25.813,-80.1341,"Miami Beach, FL"
Tue Apr 24 13:58:21 +0000 2018,988779178718834688,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji When yo… https://t.co/vlrKdRxUwh,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4178,,,
Tue Apr 24 13:58:30 +0000 2018,988779216836726785,RT @AnnaCLXY: Choose your destiny... ¿Cuál ha salido mejor? #GalaxyS9 #HuaweiP20Pro #Pixel2XL https://t.co/d5I77EDNTA,[u'AnnaCLXY'],"[u'GalaxyS9', u'HuaweiP20Pro', u'Pixel2XL']",gravovichiadria,Adrian Gravovichi,Argentina-Tucuman,595,126,208,,,
Tue Apr 24 13:58:38 +0000 2018,988779251867553793,@DonovanGoliath @SamsungMobileSA When your girl takes your favourite  hoodie and you know you aint getting it back  #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],moodleyreo5,Reoni Moodley,"Durban, South Africa",554,165,2031,,,
Tue Apr 24 13:59:35 +0000 2018,988779490313719808,"RT @SamsungBrasil: Desacelere o tempo pra curtir cada s e g u n d o! Novo #GalaxyS9 com super slow-motion. #ACameraReimaginada 
Saiba mais:…",[u'SamsungBrasil'],"[u'GalaxyS9', u'ACameraReimaginada']",itswleyner,✨ Bhad Khen ✨,"ÜT: -23.574705,-50.140152",4592,8587,234199,,,
Tue Apr 24 14:00:09 +0000 2018,988779633146499072,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji This is… https://t.co/mEuamz7eDq,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4179,,,
Tue Apr 24 14:00:17 +0000 2018,988779664498987008,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4180,,,
Tue Apr 24 14:00:32 +0000 2018,988779729925955584,RT @SamsungBrasil: #ACameraReimaginada do #GalaxyS9 vai mudar seu jeito de ver o mundo. E de se comunicar com ele. Conheça todas as novidad…,[u'SamsungBrasil'],"[u'ACameraReimaginada', u'GalaxyS9']",itswleyner,✨ Bhad Khen ✨,"ÜT: -23.574705,-50.140152",4592,8587,234202,,,
Tue Apr 24 14:00:37 +0000 2018,988779750154960896,"@DonovanGoliath @SamsungMobileSA #GalaxyS9  #ARemoji #GetAGalaxyS9 ""STAY STRONG NEVER GIVE UP"" https://t.co/KN0wBryIYa","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Maradalona,Redewaan Williams,Cape Town,643,1314,20179,,,
Tue Apr 24 14:01:00 +0000 2018,988779844703055872,RT @SamsungMobileSA: This #ChooseDay write a funny caption of @DonovanGoliath's #ARemoji and stand a chance to win a #GalaxyS9Plus https://…,"[u'SamsungMobileSA', u'DonovanGoliath']","[u'ChooseDay', u'ARemoji', u'GalaxyS9Plus']",Maradalona,Redewaan Williams,Cape Town,643,1314,20180,,,
Tue Apr 24 14:01:20 +0000 2018,988779931575488513,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",mariashela,María Miguel ♌,Málaga la Bella♥ ,822,793,26699,,,
Tue Apr 24 14:01:48 +0000 2018,988780047812255744,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],IvonneAGonzlez1,Ivonne A. González,"Santiago, Metropolitana de San",26,12,28,,,
Tue Apr 24 14:02:02 +0000 2018,988780104535900161,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",LegAlboranBCN,LegiónAlboránDlgBCN,"Barcelona, España ",346,1333,11886,,,
Tue Apr 24 14:02:25 +0000 2018,988780204003921920,RT @CaseSwaggerUS: Happy Tuesday with this Explorer design on an iPhone 7/8 case. Be sure to signup at https://t.co/EzkMV26v4f for exclusiv…,[u'CaseSwaggerUS'],,2AmigOSMA,2amigos,,4395,4957,110359,,,
Tue Apr 24 14:03:06 +0000 2018,988780375714430976,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",CristianoOdin,jose antonio aguilar,,1632,1022,44697,,,
Tue Apr 24 14:03:14 +0000 2018,988780409378009088,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],King_Ibaah,Iba🔮,"East London,South Africa",1859,2022,38753,,,
Tue Apr 24 14:03:23 +0000 2018,988780444794736641,RT @SamsungChile: ¡Participa y gana el nuevo #GalaxyS9! Solo debes hacer RT y mencionarnos ocupando los siguientes Emojis: ☝️ ❤️ 9⃣. Así de…,[u'SamsungChile'],[u'GalaxyS9'],MarcosPistolese,MΔrcos Castillo,,177,183,4372,,,
Tue Apr 24 14:03:34 +0000 2018,988780492282564609,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",lolarroni1,lola akyurek,,362,1198,67046,,,
Tue Apr 24 14:03:44 +0000 2018,988780533013397505,"sitzende Panzerglas Folie auf seinem S9.
Ich würde jedem raten das Geld zu investieren, auch wenn es für nur 1 Foli… https://t.co/ywIKht6Jzt",,,WhitestoneDomeG,WhitestoneDome Glass,Republic of Korea,2159,1371,96436,,,
Tue Apr 24 14:04:35 +0000 2018,988780749389291521,Es tagad zinu cik drošības risinājumus piedāvā Samsung Knox un piedalos Samsung Galaxy S9+ izspēlē! #galaxys9… https://t.co/J0MLTQ97qa,,[u'galaxys9'],vorompatra,Mārtiņš Zvaigzne,"Ventspils, Latvija",258,584,30829,,,
Tue Apr 24 14:05:16 +0000 2018,988780918344245248,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",vero_uruguay1,Vero C. Alboranista,,264,92,19867,,,
Tue Apr 24 14:05:33 +0000 2018,988780990779838464,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",Tania5388,Tania Jnez,"Málaga, España",192,138,2343,,,
Tue Apr 24 14:05:40 +0000 2018,988781018458066944,When you busy texting someone and they decide to call. https://t.co/zxaXXZWNJd,,,AndyDeep10,Sta-Soft Mabhebheza,,337,571,1270,,,
Tue Apr 24 14:05:40 +0000 2018,988781019368173569,"Hmm, lindão https://t.co/81JjIBsiZI",,,luizpvcc,Luiz,,298,487,24145,,,
Tue Apr 24 14:05:51 +0000 2018,988781065350340608,RT @SamsungBrasil: O novo #GalaxyS9 reimaginou o câmera pra transformar o jeito que você vê o mundo. Conheça a #ACameraReimaginada: https:/…,[u'SamsungBrasil'],"[u'GalaxyS9', u'ACameraReimaginada']",naoseitolooca,vilaresheila.,,74,181,3401,,,
Tue Apr 24 14:06:07 +0000 2018,988781132845068288,RT @SamsungFR: Vous êtes à un clic de rencontrer vos meilleurs alliés bien-être 🎧 🎼 #GalaxyS9 x #GearIconX https://t.co/pGtCmQFTku https://…,[u'SamsungFR'],"[u'GalaxyS9', u'GearIconX']",Actuhigh_tech,Actu high-tech,,120,10,147,,,
Tue Apr 24 14:06:25 +0000 2018,988781208330031104,"RT @pabloalboran: Próximos destinos : Concepción y Temuco !!! 

#alboránmáscerca #galaxys9 #slowmotion #salto #music #chile #feliz https://…",[u'pabloalboran'],"[u'albor\xe1nm\xe1scerca', u'galaxys9', u'slowmotion', u'salto', u'music', u'chile', u'feliz']",muyalboranista,MUY ALBORANISTA!,"Sevilla, España",2521,2851,17836,,,
Tue Apr 24 14:06:43 +0000 2018,988781284905422848,9 ميزات ما كنت تعرفها عن #GalaxyS9 | #GalaxyS9Plus.,,"[u'GalaxyS9', u'GalaxyS9Plus']",Samsung_Saudi,SamsungSaudi,Jeddah,71,745472,52809,,,
Tue Apr 24 14:07:01 +0000 2018,988781358691516417,"RT @KatlegoMaboe: The  #GalaxyS9 's low light photo quality is so lit!🔥

#DoWhatYouCant @SamsungMobileSA https://t.co/2Dgx7aAWGx","[u'KatlegoMaboe', u'SamsungMobileSA']","[u'GalaxyS9', u'DoWhatYouCant']",Emperor_Fuks,Funeka Tugwana,Johannesburg,635,412,7082,,,
